isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
0	XLOC_017788	TCONS_00036443	AT3G28345	AT3G28345.1	sense	intergenic	4983	same_strand	downstream
0	XLOC_017788	TCONS_00036443	AT3G28340	AT3G28340.1	sense	intergenic	240	same_strand	downstream
1	XLOC_010549	TCONS_00021747	AT2G46735	AT2G46735.1	sense	intergenic	925	same_strand	upstream
0	XLOC_010549	TCONS_00021747	AT2G46760	AT2G46760.1	antisense	intergenic	9621	convergent	downstream
0	XLOC_010549	TCONS_00021747	AT2G46750	AT2G46750.1	antisense	intergenic	4731	convergent	downstream
0	XLOC_010549	TCONS_00021747	AT2G46740	AT2G46740.1	antisense	intergenic	1897	convergent	downstream
0	XLOC_010549	TCONS_00021747	AT2G46720	AT2G46720.1	sense	intergenic	1500	same_strand	downstream
0	XLOC_010549	TCONS_00021747	AT2G46710	AT2G46710.1	sense	intergenic	6849	same_strand	downstream
1	XLOC_005053	TCONS_00010534	AT1G16160	AT1G16160.1	antisense	genic	0	overlapping	exonic
0	XLOC_005053	TCONS_00010534	AT1G16180	AT1G16180.2	antisense	intergenic	425	divergent	upstream
0	XLOC_005053	TCONS_00010534	AT1G16210	AT1G16210.1	sense	intergenic	6097	same_strand	downstream
0	XLOC_005053	TCONS_00010534	AT1G16190	AT1G16190.2	antisense	intergenic	3144	divergent	upstream
0	XLOC_005053	TCONS_00010534	AT1G16150	AT1G16150.1	antisense	intergenic	3071	convergent	downstream
0	XLOC_005053	TCONS_00010534	AT1G16220	AT1G16220.1	antisense	intergenic	8260	divergent	upstream
0	XLOC_005053	TCONS_00010534	AT1G16190	AT1G16190.1	antisense	intergenic	3117	divergent	upstream
0	XLOC_005053	TCONS_00010534	AT1G16130	AT1G16130.1	antisense	intergenic	9919	convergent	downstream
0	XLOC_005053	TCONS_00010534	AT1G16180	AT1G16180.1	antisense	intergenic	48	divergent	upstream
0	XLOC_005053	TCONS_00010534	AT1G16170	AT1G16170.1	sense	genic	0	containing	exonic
1	XLOC_025061	TCONS_00051399	AT5G22608	AT5G22608.3	sense	genic	0	containing	exonic
0	XLOC_025061	TCONS_00051399	AT5G03465	AT5G03465.1	antisense	intergenic	6	divergent	upstream
0	XLOC_025061	TCONS_00051399	AT5G22590	AT5G22590.1	sense	intergenic	7297	same_strand	downstream
0	XLOC_025061	TCONS_00051399	AT5G22600	AT5G22600.1	sense	intergenic	1347	same_strand	downstream
0	XLOC_025061	TCONS_00051399	AT5G22620	AT5G22620.4	antisense	intergenic	2389	convergent	downstream
0	XLOC_025061	TCONS_00051399	AT5G22608	AT5G22608.2	sense	genic	0	containing	exonic
0	XLOC_025061	TCONS_00051399	AT5G22620	AT5G22620.1	antisense	intergenic	2921	convergent	downstream
0	XLOC_025061	TCONS_00051399	AT5G22620	AT5G22620.6	antisense	intergenic	2902	convergent	downstream
0	XLOC_025061	TCONS_00051399	AT5G22620	AT5G22620.3	antisense	intergenic	2921	convergent	downstream
0	XLOC_025061	TCONS_00051399	AT5G22580	AT5G22580.1	sense	intergenic	9672	same_strand	downstream
0	XLOC_025061	TCONS_00051399	AT5G22608	AT5G22608.1	sense	genic	0	nested	exonic
0	XLOC_025061	TCONS_00051399	AT5G22610	AT5G22610.1	sense	intergenic	657	same_strand	upstream
0	XLOC_025061	TCONS_00051399	AT5G22610	AT5G22610.2	sense	intergenic	657	same_strand	upstream
0	XLOC_025061	TCONS_00051399	AT5G22620	AT5G22620.2	antisense	intergenic	2907	convergent	downstream
0	XLOC_025061	TCONS_00051399	AT5G22630	AT5G22630.1	sense	intergenic	9526	same_strand	upstream
0	XLOC_025061	TCONS_00051399	AT5G22600	AT5G22600.2	sense	intergenic	1347	same_strand	downstream
0	XLOC_025061	TCONS_00051399	AT5G22620	AT5G22620.5	antisense	intergenic	2669	convergent	downstream
1	XLOC_008049	TCONS_00016499	AT1G79240	AT1G79240.1	antisense	genic	0	overlapping	exonic
0	XLOC_008049	TCONS_00016499	AT1G79280	AT1G79280.3	sense	intergenic	9321	same_strand	downstream
0	XLOC_008049	TCONS_00016499	AT1G79230	AT1G79230.2	antisense	intergenic	210	convergent	downstream
0	XLOC_008049	TCONS_00016499	AT1G79250	AT1G79250.4	sense	intergenic	313	same_strand	downstream
0	XLOC_008049	TCONS_00016499	AT1G79210	AT1G79210.1	sense	intergenic	5313	same_strand	upstream
0	XLOC_008049	TCONS_00016499	AT1G79270	AT1G79270.4	antisense	intergenic	5685	divergent	upstream
0	XLOC_008049	TCONS_00016499	AT1G79220	AT1G79220.1	antisense	intergenic	3578	convergent	downstream
0	XLOC_008049	TCONS_00016499	AT1G79260	AT1G79260.2	antisense	intergenic	3325	divergent	upstream
0	XLOC_008049	TCONS_00016499	AT1G79250	AT1G79250.3	sense	intergenic	313	same_strand	downstream
0	XLOC_008049	TCONS_00016499	AT1G79260	AT1G79260.1	antisense	intergenic	3420	divergent	upstream
0	XLOC_008049	TCONS_00016499	AT1G79230	AT1G79230.3	antisense	intergenic	210	convergent	downstream
0	XLOC_008049	TCONS_00016499	AT1G79280	AT1G79280.1	sense	intergenic	9149	same_strand	downstream
0	XLOC_008049	TCONS_00016499	AT1G79270	AT1G79270.3	antisense	intergenic	5685	divergent	upstream
0	XLOC_008049	TCONS_00016499	AT1G79250	AT1G79250.2	sense	intergenic	313	same_strand	downstream
0	XLOC_008049	TCONS_00016499	AT1G79270	AT1G79270.2	antisense	intergenic	5685	divergent	upstream
0	XLOC_008049	TCONS_00016499	AT1G79270	AT1G79270.1	antisense	intergenic	5649	divergent	upstream
0	XLOC_008049	TCONS_00016499	AT1G79250	AT1G79250.1	sense	intergenic	313	same_strand	downstream
0	XLOC_008049	TCONS_00016499	AT1G79190	AT1G79190.2	antisense	intergenic	9974	convergent	downstream
0	XLOC_008049	TCONS_00016499	AT1G79190	AT1G79190.1	antisense	intergenic	9898	convergent	downstream
0	XLOC_008049	TCONS_00016499	AT1G79210	AT1G79210.3	sense	intergenic	5403	same_strand	upstream
0	XLOC_008049	TCONS_00016499	AT1G79230	AT1G79230.1	antisense	intergenic	116	convergent	downstream
0	XLOC_008049	TCONS_00016499	AT1G79200	AT1G79200.1	antisense	intergenic	8035	convergent	downstream
0	XLOC_008049	TCONS_00016499	AT1G79280	AT1G79280.2	sense	intergenic	9321	same_strand	downstream
0	XLOC_008049	TCONS_00016499	AT1G79210	AT1G79210.2	sense	intergenic	5405	same_strand	upstream
1	XLOC_001719	TCONS_00003650	AT1G31020	AT1G31020.1	sense	genic	0	nested	exonic
0	XLOC_001719	TCONS_00003650	AT1G31000	AT1G31000.1	antisense	intergenic	2562	divergent	upstream
0	XLOC_001719	TCONS_00003650	AT1G30974	AT1G30974.2	sense	intergenic	9313	same_strand	downstream
0	XLOC_001719	TCONS_00003650	AT1G06403	AT1G06403.1	antisense	intergenic	2388	convergent	downstream
0	XLOC_001719	TCONS_00003650	AT1G30990	AT1G30990.1	sense	intergenic	3834	same_strand	downstream
0	XLOC_001719	TCONS_00003650	AT1G31010	AT1G31010.1	antisense	intergenic	170	divergent	upstream
0	XLOC_001719	TCONS_00003650	AT1G30974	AT1G30974.1	sense	intergenic	9804	same_strand	downstream
1	XLOC_008805	TCONS_00018002	AT2G06945	AT2G06945.1	sense	intergenic	148	same_strand	upstream
0	XLOC_008805	TCONS_00018002	AT2G17500	AT2G17500.1	sense	intergenic	3462	same_strand	upstream
0	XLOC_008805	TCONS_00018002	AT2G17510	AT2G17510.2	antisense	intergenic	6043	convergent	downstream
0	XLOC_008805	TCONS_00018002	AT2G06955	AT2G06955.1	sense	intergenic	1157	same_strand	upstream
0	XLOC_008805	TCONS_00018002	AT2G17480	AT2G17480.1	antisense	intergenic	5432	divergent	upstream
0	XLOC_008805	TCONS_00018002	AT2G17500	AT2G17500.3	sense	intergenic	3489	same_strand	upstream
0	XLOC_008805	TCONS_00018002	AT2G17510	AT2G17510.1	antisense	intergenic	5941	convergent	downstream
0	XLOC_008805	TCONS_00018002	AT2G17500	AT2G17500.2	sense	intergenic	3433	same_strand	upstream
0	XLOC_008805	TCONS_00018002	AT2G17500	AT2G17500.4	sense	intergenic	3610	same_strand	upstream
1	XLOC_002339	TCONS_00004800	AT1G49832	AT1G49832.1	sense	genic	0	containing	exonic
0	XLOC_002339	TCONS_00004800	AT1G49832	AT1G49832.2	sense	genic	0	containing	exonic
0	XLOC_002339	TCONS_00004800	AT1G49870	AT1G49870.1	sense	intergenic	9229	same_strand	upstream
0	XLOC_002339	TCONS_00004800	AT1G49830	AT1G49830.2	antisense	intergenic	837	divergent	upstream
0	XLOC_002339	TCONS_00004800	AT1G49820	AT1G49820.1	sense	intergenic	2259	same_strand	downstream
0	XLOC_002339	TCONS_00004800	AT1G49810	AT1G49810.1	antisense	intergenic	5372	divergent	upstream
0	XLOC_002339	TCONS_00004800	AT1G49860	AT1G49860.1	sense	intergenic	7597	same_strand	upstream
0	XLOC_002339	TCONS_00004800	AT1G49800	AT1G49800.1	antisense	intergenic	8494	divergent	upstream
0	XLOC_002339	TCONS_00004800	AT1G49830	AT1G49830.1	antisense	intergenic	837	divergent	upstream
0	XLOC_002339	TCONS_00004800	AT1G49870	AT1G49870.2	sense	intergenic	9264	same_strand	upstream
0	XLOC_002339	TCONS_00004800	AT1G49840	AT1G49840.1	sense	intergenic	817	same_strand	upstream
0	XLOC_002339	TCONS_00004800	AT1G49850	AT1G49850.1	antisense	intergenic	3915	convergent	downstream
1	AT4G02005	AT4G02005.5	AT4G02005	AT4G02005.3	sense	genic	0	containing	exonic
0	AT4G02005	AT4G02005.5	AT4G02020	AT4G02020.1	antisense	intergenic	6806	divergent	upstream
0	AT4G02005	AT4G02005.5	AT4G01990	AT4G01990.1	sense	intergenic	3970	same_strand	upstream
0	AT4G02005	AT4G02005.5	AT4G01995	AT4G01995.1	antisense	intergenic	2118	convergent	downstream
0	AT4G02005	AT4G02005.5	AT4G01995	AT4G01995.3	antisense	intergenic	2118	convergent	downstream
0	AT4G02005	AT4G02005.5	AT4G01985	AT4G01985.2	sense	intergenic	8661	same_strand	upstream
0	AT4G02005	AT4G02005.5	AT4G02005	AT4G02005.2	sense	genic	0	containing	exonic
0	AT4G02005	AT4G02005.5	AT4G02005	AT4G02005.4	sense	genic	0	containing	exonic
0	AT4G02005	AT4G02005.5	AT4G02020	AT4G02020.2	antisense	intergenic	6823	divergent	upstream
0	AT4G02005	AT4G02005.5	AT4G02005	AT4G02005.5	sense	genic	0	containing	exonic
0	AT4G02005	AT4G02005.5	AT4G02005	AT4G02005.1	sense	genic	0	containing	exonic
0	AT4G02005	AT4G02005.5	AT4G01995	AT4G01995.2	antisense	intergenic	2118	convergent	downstream
0	AT4G02005	AT4G02005.5	AT4G01985	AT4G01985.3	sense	intergenic	8637	same_strand	upstream
0	AT4G02005	AT4G02005.5	AT4G02000	AT4G02000.1	antisense	intergenic	709	convergent	downstream
0	AT4G02005	AT4G02005.5	AT4G02020	AT4G02020.3	antisense	intergenic	6826	divergent	upstream
0	AT4G02005	AT4G02005.5	AT4G01985	AT4G01985.1	sense	intergenic	8677	same_strand	upstream
0	AT4G02005	AT4G02005.5	AT4G02010	AT4G02010.1	antisense	intergenic	1287	divergent	upstream
0	AT4G02005	AT4G02005.5	AT4G02020	AT4G02020.4	antisense	intergenic	6826	divergent	upstream
0	AT4G02005	AT4G02005.5	AT4G02005	AT4G02005.6	sense	genic	0	overlapping	exonic
1	AT4G01533	AT4G01533.1	AT4G01535	AT4G01535.1	antisense	genic	0	containing	exonic
0	AT4G01533	AT4G01533.1	AT4G01540	AT4G01540.1	sense	intergenic	1	same_strand	downstream
0	AT4G01533	AT4G01533.1	AT4G01540	AT4G01540.4	sense	intergenic	1	same_strand	downstream
0	AT4G01533	AT4G01533.1	AT4G01540	AT4G01540.2	sense	intergenic	1	same_strand	downstream
0	AT4G01533	AT4G01533.1	AT4G01533	AT4G01533.1	sense	genic	0	containing	exonic
0	AT4G01533	AT4G01533.1	AT4G01520	AT4G01520.1	sense	intergenic	7970	same_strand	upstream
0	AT4G01533	AT4G01533.1	AT4G01550	AT4G01550.1	sense	intergenic	3380	same_strand	downstream
0	AT4G01533	AT4G01533.1	AT4G01540	AT4G01540.3	sense	intergenic	1	same_strand	downstream
0	AT4G01533	AT4G01533.1	AT4G01570	AT4G01570.1	antisense	intergenic	8990	divergent	upstream
0	AT4G01533	AT4G01533.1	AT4G01550	AT4G01550.2	sense	intergenic	3380	same_strand	downstream
0	AT4G01533	AT4G01533.1	AT4G01560	AT4G01560.1	sense	intergenic	6500	same_strand	downstream
1	XLOC_028208	TCONS_00057966	AT5G02485	AT5G02485.1	sense	genic	0	containing	exonic
0	XLOC_028208	TCONS_00057966	AT5G16000	AT5G16000.1	antisense	intergenic	7323	divergent	upstream
0	XLOC_028208	TCONS_00057966	AT5G15950	AT5G15950.2	antisense	intergenic	7660	convergent	downstream
0	XLOC_028208	TCONS_00057966	AT5G15980	AT5G15980.1	antisense	intergenic	22	convergent	downstream
0	XLOC_028208	TCONS_00057966	AT5G15970	AT5G15970.1	antisense	intergenic	2953	convergent	downstream
0	XLOC_028208	TCONS_00057966	AT5G15950	AT5G15950.1	antisense	intergenic	7709	convergent	downstream
0	XLOC_028208	TCONS_00057966	AT5G15960	AT5G15960.1	antisense	intergenic	4870	convergent	downstream
1	XLOC_015499	TCONS_00031768	AT3G52535	AT3G52535.1	sense	genic	0	containing	exonic
0	XLOC_015499	TCONS_00031768	AT3G52520	AT3G52520.1	sense	intergenic	9732	same_strand	downstream
0	XLOC_015499	TCONS_00031768	AT3G52525	AT3G52525.1	sense	intergenic	8157	same_strand	downstream
0	XLOC_015499	TCONS_00031768	AT3G52540	AT3G52540.1	antisense	genic	0	overlapping	exonic
0	XLOC_015499	TCONS_00031768	AT3G52526	AT3G52526.2	sense	genic	0	containing	exonic
0	XLOC_015499	TCONS_00031768	AT3G52526	AT3G52526.1	sense	genic	0	containing	exonic
0	XLOC_015499	TCONS_00031768	AT3G52530	AT3G52530.1	antisense	genic	0	containing	intronic
0	XLOC_015499	TCONS_00031768	AT3G52560	AT3G52560.3	antisense	intergenic	5833	convergent	downstream
0	XLOC_015499	TCONS_00031768	AT3G52526	AT3G52526.3	sense	genic	0	containing	exonic
0	XLOC_015499	TCONS_00031768	AT3G08265	AT3G08265.1	sense	intergenic	4971	same_strand	downstream
0	XLOC_015499	TCONS_00031768	AT3G08270	AT3G08270.1	antisense	intergenic	4971	divergent	upstream
0	XLOC_015499	TCONS_00031768	AT3G52560	AT3G52560.2	antisense	intergenic	5833	convergent	downstream
0	XLOC_015499	TCONS_00031768	AT3G52550	AT3G52550.1	antisense	intergenic	3548	convergent	downstream
0	XLOC_015499	TCONS_00031768	AT3G52535	AT3G52535.2	sense	genic	0	containing	exonic
0	XLOC_015499	TCONS_00031768	AT3G52535	AT3G52535.3	sense	genic	0	containing	exonic
0	XLOC_015499	TCONS_00031768	AT3G52560	AT3G52560.1	antisense	intergenic	5818	convergent	downstream
0	XLOC_015499	TCONS_00031768	AT3G52561	AT3G52561.1	antisense	intergenic	8483	convergent	downstream
0	XLOC_015499	TCONS_00031768	AT3G52560	AT3G52560.4	antisense	intergenic	5826	convergent	downstream
1	XLOC_004782	TCONS_00010001	AT1G11592	AT1G11592.2	sense	genic	0	containing	exonic
0	XLOC_004782	TCONS_00010001	AT1G11592	AT1G11592.1	sense	genic	0	containing	exonic
0	XLOC_004782	TCONS_00010001	AT1G11590	AT1G11590.1	antisense	intergenic	86	convergent	downstream
0	XLOC_004782	TCONS_00010001	AT1G11580	AT1G11580.2	antisense	intergenic	3939	convergent	downstream
0	XLOC_004782	TCONS_00010001	AT1G11593	AT1G11593.1	antisense	intergenic	1068	divergent	upstream
0	XLOC_004782	TCONS_00010001	AT1G11591	AT1G11591.1	antisense	genic	0	containing	exonic
0	XLOC_004782	TCONS_00010001	AT1G11600	AT1G11600.1	antisense	intergenic	5016	divergent	upstream
0	XLOC_004782	TCONS_00010001	AT1G11572	AT1G11572.1	antisense	intergenic	9803	convergent	downstream
0	XLOC_004782	TCONS_00010001	AT1G11608	AT1G11608.1	antisense	intergenic	8645	divergent	upstream
0	XLOC_004782	TCONS_00010001	AT1G04857	AT1G04857.1	sense	intergenic	2791	same_strand	upstream
0	XLOC_004782	TCONS_00010001	AT1G11580	AT1G11580.1	antisense	intergenic	3952	convergent	downstream
0	XLOC_004782	TCONS_00010001	AT1G11610	AT1G11610.2	sense	intergenic	9928	same_strand	downstream
1	XLOC_001253	TCONS_00002685	AT1G22630	AT1G22630.1	sense	genic	0	nested	exonic
0	XLOC_001253	TCONS_00002685	AT1G22650	AT1G22650.2	antisense	intergenic	9049	convergent	downstream
0	XLOC_001253	TCONS_00002685	AT1G22650	AT1G22650.1	antisense	intergenic	9049	convergent	downstream
0	XLOC_001253	TCONS_00002685	AT1G22610	AT1G22610.1	sense	intergenic	5658	same_strand	downstream
0	XLOC_001253	TCONS_00002685	AT1G22640	AT1G22640.1	sense	intergenic	1760	same_strand	upstream
0	XLOC_001253	TCONS_00002685	AT1G22640	AT1G22640.2	sense	intergenic	1760	same_strand	upstream
0	XLOC_001253	TCONS_00002685	AT1G22640	AT1G22640.3	sense	intergenic	2119	same_strand	upstream
0	XLOC_001253	TCONS_00002685	AT1G22620	AT1G22620.1	antisense	intergenic	257	divergent	upstream
1	XLOC_003460	TCONS_00007003	AT1G69280	AT1G69280.3	antisense	genic	0	overlapping	exonic
0	XLOC_003460	TCONS_00007003	AT1G69310	AT1G69310.1	antisense	intergenic	4916	convergent	downstream
0	XLOC_003460	TCONS_00007003	AT1G69270	AT1G69270.1	antisense	intergenic	4990	divergent	upstream
0	XLOC_003460	TCONS_00007003	AT1G69295	AT1G69295.2	antisense	intergenic	817	convergent	downstream
0	XLOC_003460	TCONS_00007003	AT1G69280	AT1G69280.2	antisense	genic	0	overlapping	exonic
0	XLOC_003460	TCONS_00007003	AT1G69295	AT1G69295.1	antisense	intergenic	784	convergent	downstream
0	XLOC_003460	TCONS_00007003	AT1G69310	AT1G69310.2	antisense	intergenic	4916	convergent	downstream
0	XLOC_003460	TCONS_00007003	AT1G69310	AT1G69310.4	antisense	intergenic	6681	convergent	downstream
0	XLOC_003460	TCONS_00007003	AT1G09053	AT1G09053.1	sense	intergenic	5045	same_strand	downstream
0	XLOC_003460	TCONS_00007003	AT1G69260	AT1G69260.1	sense	intergenic	7011	same_strand	downstream
0	XLOC_003460	TCONS_00007003	AT1G69290	AT1G69290.1	antisense	genic	0	overlapping	exonic
0	XLOC_003460	TCONS_00007003	AT1G69280	AT1G69280.1	antisense	genic	0	overlapping	exonic
0	XLOC_003460	TCONS_00007003	AT1G69300	AT1G69300.1	sense	intergenic	119	same_strand	upstream
0	XLOC_003460	TCONS_00007003	AT1G69310	AT1G69310.3	antisense	intergenic	5222	convergent	downstream
1	XLOC_016652	TCONS_00034198	AT3G09680	AT3G09680.1	sense	intergenic	338	same_strand	upstream
0	XLOC_016652	TCONS_00034198	AT3G09720	AT3G09720.1	sense	intergenic	8440	same_strand	downstream
0	XLOC_016652	TCONS_00034198	AT3G09690	AT3G09690.1	antisense	intergenic	481	divergent	upstream
0	XLOC_016652	TCONS_00034198	AT3G09710	AT3G09710.1	sense	intergenic	5240	same_strand	downstream
0	XLOC_016652	TCONS_00034198	AT3G09710	AT3G09710.2	sense	intergenic	5253	same_strand	downstream
0	XLOC_016652	TCONS_00034198	AT3G09670	AT3G09670.2	antisense	intergenic	1739	convergent	downstream
0	XLOC_016652	TCONS_00034198	AT3G09720	AT3G09720.2	sense	intergenic	8889	same_strand	downstream
0	XLOC_016652	TCONS_00034198	AT3G02215	AT3G02215.1	sense	intergenic	843	same_strand	downstream
0	XLOC_016652	TCONS_00034198	AT3G09690	AT3G09690.2	antisense	intergenic	842	divergent	upstream
0	XLOC_016652	TCONS_00034198	AT3G09670	AT3G09670.1	antisense	intergenic	1651	convergent	downstream
0	XLOC_016652	TCONS_00034198	AT3G09650	AT3G09650.1	antisense	intergenic	9410	convergent	downstream
0	XLOC_016652	TCONS_00034198	AT3G09660	AT3G09660.2	sense	intergenic	4512	same_strand	upstream
0	XLOC_016652	TCONS_00034198	AT3G09660	AT3G09660.3	sense	intergenic	4478	same_strand	upstream
0	XLOC_016652	TCONS_00034198	AT3G02225	AT3G02225.1	antisense	intergenic	3899	divergent	upstream
0	XLOC_016652	TCONS_00034198	AT3G09660	AT3G09660.1	sense	intergenic	4512	same_strand	upstream
0	XLOC_016652	TCONS_00034198	AT3G09700	AT3G09700.1	sense	intergenic	3470	same_strand	downstream
1	AT1G57835	AT1G57835.1	AT1G57835	AT1G57835.1	sense	genic	0	containing	exonic
0	AT1G57835	AT1G57835.1	AT1G57850	AT1G57850.2	sense	intergenic	2135	same_strand	upstream
0	AT1G57835	AT1G57835.1	AT1G57820	AT1G57820.1	antisense	intergenic	4345	divergent	upstream
0	AT1G57835	AT1G57835.1	AT1G57870	AT1G57870.3	antisense	intergenic	7705	convergent	downstream
0	AT1G57835	AT1G57835.1	AT1G57830	AT1G57830.1	sense	intergenic	1657	same_strand	downstream
0	AT1G57835	AT1G57835.1	AT1G57870	AT1G57870.2	antisense	intergenic	7759	convergent	downstream
0	AT1G57835	AT1G57835.1	AT1G57860	AT1G57860.1	antisense	intergenic	6480	convergent	downstream
0	AT1G57835	AT1G57835.1	AT1G57820	AT1G57820.2	antisense	intergenic	4523	divergent	upstream
0	AT1G57835	AT1G57835.1	AT1G57850	AT1G57850.3	sense	intergenic	3194	same_strand	upstream
0	AT1G57835	AT1G57835.1	AT1G57850	AT1G57850.1	sense	intergenic	3194	same_strand	upstream
0	AT1G57835	AT1G57835.1	AT1G57820	AT1G57820.3	antisense	intergenic	4345	divergent	upstream
0	AT1G57835	AT1G57835.1	AT1G57870	AT1G57870.4	antisense	intergenic	7772	convergent	downstream
0	AT1G57835	AT1G57835.1	AT1G57870	AT1G57870.1	antisense	intergenic	7762	convergent	downstream
0	AT1G57835	AT1G57835.1	AT1G08183	AT1G08183.1	antisense	intergenic	448	divergent	upstream
1	XLOC_012524	TCONS_00025596	AT2G38340	AT2G38340.1	sense	genic	0	nested	exonic
0	XLOC_012524	TCONS_00025596	AT2G38350	AT2G38350.1	antisense	genic	0	overlapping	exonic
0	XLOC_012524	TCONS_00025596	AT2G38370	AT2G38370.1	sense	intergenic	3364	same_strand	downstream
0	XLOC_012524	TCONS_00025596	AT2G08960	AT2G08960.1	antisense	genic	0	overlapping	exonic
0	XLOC_012524	TCONS_00025596	AT2G38365	AT2G38365.1	antisense	intergenic	2266	divergent	upstream
0	XLOC_012524	TCONS_00025596	AT2G38370	AT2G38370.2	sense	intergenic	3364	same_strand	downstream
0	XLOC_012524	TCONS_00025596	AT2G38360	AT2G38360.1	sense	intergenic	771	same_strand	downstream
0	XLOC_012524	TCONS_00025596	AT2G38380	AT2G38380.1	antisense	intergenic	7674	divergent	upstream
0	XLOC_012524	TCONS_00025596	AT2G38325	at2g38325	antisense	intergenic	6020	convergent	downstream
0	XLOC_012524	TCONS_00025596	AT2G38330	AT2G38330.1	antisense	intergenic	643	convergent	downstream
0	XLOC_012524	TCONS_00025596	AT2G08955	AT2G08955.1	antisense	intergenic	4107	convergent	downstream
1	AT3G52742	AT3G52742.1	AT3G52748	AT3G52748.1	antisense	genic	0	overlapping	exonic
0	AT3G52742	AT3G52742.1	AT3G52750	AT3G52750.2	sense	intergenic	593	same_strand	downstream
0	AT3G52742	AT3G52742.1	AT3G52750	AT3G52750.1	sense	intergenic	650	same_strand	downstream
0	AT3G52742	AT3G52742.1	AT3G52720	AT3G52720.1	sense	intergenic	5072	same_strand	upstream
0	AT3G52742	AT3G52742.1	AT3G52765	AT3G52765.1	antisense	intergenic	6025	divergent	upstream
0	AT3G52742	AT3G52742.1	AT3G08285	at3g08285	antisense	intergenic	2252	convergent	downstream
0	AT3G52742	AT3G52742.1	AT3G52740	AT3G52740.1	sense	intergenic	187	same_strand	upstream
0	AT3G52742	AT3G52742.1	AT3G52750	AT3G52750.4	sense	intergenic	1620	same_strand	downstream
0	AT3G52742	AT3G52742.1	AT3G52750	AT3G52750.3	sense	intergenic	830	same_strand	downstream
0	AT3G52742	AT3G52742.1	AT3G52730	AT3G52730.2	sense	intergenic	3048	same_strand	upstream
