t_id_prev	g_id_prev	t_id_new	g_id_new	exon_count	length	class_code
AT1G72040.1	MSTRG.4841	AT1G72040.1	AT1G72040	5	2159	=
MSTRG.4844.1	MSTRG.4844	TCONS_00015595	XLOC_007633	2	1255	m
AT1G72070.1	MSTRG.4844	AT1G72070.1	AT1G72070	3	921	=
AT1G72070.2	MSTRG.4844	AT1G72070.2	AT1G72070	2	660	=
AT1G72080.1	AT1G72080	AT1G72080.1	AT1G72080	9	904	=
AT1G72110.1	MSTRG.4848	AT1G72110.1	AT1G72110	7	1813	=
AT1G72110.2	MSTRG.4848	AT1G72110.2	AT1G72110	7	1756	=
AT1G72141.1	AT1G72141	AT1G72141.1	AT1G72141	1	177	=
AT1G72160.1	MSTRG.4852	AT1G72160.1	AT1G72160	4	1925	=
AT1G72190.1	MSTRG.4855	AT1G72190.1	AT1G72190	10	1275	=
AT1G72200.1	MSTRG.4856	AT1G72200.1	AT1G72200	1	1652	=
AT1G72220.1	MSTRG.4858	AT1G72220.1	AT1G72220	1	1639	=
AT1G72260.1	MSTRG.4862	AT1G72260.1	AT1G72260	3	962	=
MSTRG.4862.2	MSTRG.4862	TCONS_00015607	XLOC_007641	2	946	m
AT1G72270.1	MSTRG.4863	AT1G72270.1	AT1G72270	16	7385	=
AT1G72275.1	MSTRG.4864	AT1G72275.1	AT1G72275	2	1722	=
AT1G72275.2	MSTRG.4864	AT1G72275.2	AT1G72275	1	1778	=
AT1G72280.1	MSTRG.4865	AT1G72280.1	AT1G72280	9	1810	=
AT1G72300.1	AT1G72300	AT1G72300.1	AT1G72300	1	3898	=
AT1G72320.2	MSTRG.4868	AT1G72320.2	AT1G72320	12	3054	=
MSTRG.4868.2	MSTRG.4868	TCONS_00015614	XLOC_007646	12	3078	j
AT1G72320.4	MSTRG.4868	AT1G72320.4	AT1G72320	12	3073	=
AT1G72320.1	MSTRG.4868	AT1G72320.1	AT1G72320	11	3503	=
AT1G72320.3	MSTRG.4868	AT1G72320.3	AT1G72320	12	2944	=
AT1G72350.1	MSTRG.4870	AT1G72350.1	AT1G72350	1	675	=
AT1G72370.1	MSTRG.4872	AT1G72370.1	AT1G72370	5	1289	=
AT1G72370.2	MSTRG.4872	AT1G72370.2	AT1G72370	5	1177	=
AT1G72410.2	MSTRG.4874	AT1G72410.2	AT1G72410	10	4137	=
AT1G72410.1	MSTRG.4874	AT1G72410.1	AT1G72410	11	4191	=
MSTRG.4874.3	MSTRG.4874	TCONS_00015623	XLOC_007649	12	4001	j
AT1G72416.3	AT1G72416	AT1G72416.3	AT1G72416	5	1396	=
AT1G72416.1	AT1G72416	AT1G72416.1	AT1G72416	6	1224	=
AT1G72416.5	AT1G72416	AT1G72416.5	AT1G72416	4	1002	=
AT1G72416.2	AT1G72416	AT1G72416.2	AT1G72416	6	908	=
AT1G72416.4	AT1G72416	AT1G72416.4	AT1G72416	6	905	=
AT1G72420.2	MSTRG.4875	AT1G72420.2	AT1G72420	7	1609	=
AT1G72420.1	MSTRG.4875	AT1G72420.1	AT1G72420	8	1166	=
AT1G72420.3	MSTRG.4875	AT1G72420.3	AT1G72420	7	1580	=
AT1G72420.5	MSTRG.4875	AT1G72420.5	AT1G72420	8	1124	=
AT1G72420.4	MSTRG.4875	AT1G72420.4	AT1G72420	6	1786	=
AT1G72420.6	MSTRG.4875	AT1G72420.6	AT1G72420	8	1093	=
AT1G72430.1	MSTRG.4876	AT1G72430.1	AT1G72430	1	1205	=
AT1G72440.1	MSTRG.4877	AT1G72440.1	AT1G72440	16	3736	=
MSTRG.4877.2	MSTRG.4877	TCONS_00015637	XLOC_007653	19	5304	k
AT1G72450.1	MSTRG.4877	AT1G72450.1	AT1G72450	4	1604	=
AT1G72450.2	MSTRG.4877	AT1G72450.2	AT1G72450	3	2031	=
AT1G09307.1	AT1G09307	AT1G09307.1	AT1G09307	1	333	=
AT1G72480.1	MSTRG.4880	AT1G72480.1	AT1G72480	4	2018	=
AT1G72490.3	MSTRG.4881	AT1G72490.3	AT1G72490	4	1366	=
AT1G72490.2	MSTRG.4881	AT1G72490.2	AT1G72490	5	1774	=
AT1G72490.1	MSTRG.4881	AT1G72490.1	AT1G72490	6	1684	=
AT1G72500.2	MSTRG.4882	AT1G72500.2	AT1G72500	11	2701	=
AT1G72500.1	MSTRG.4882	AT1G72500.1	AT1G72500	12	2619	=
MSTRG.4882.3	MSTRG.4882	TCONS_00015648	XLOC_007657	11	2483	j
AT1G72500.3	MSTRG.4882	AT1G72500.3	AT1G72500	10	2723	=
AT1G09313.1	AT1G09313	AT1G09313.1	AT1G09313	1	433	=
AT1G09317.1	MSTRG.4886	AT1G09317.1	AT1G09317	1	322	=
AT1G72540.1	MSTRG.4887	AT1G72540.1	AT1G72540	5	1408	=
AT1G72550.1	MSTRG.4888	AT1G72550.1	AT1G72550	19	2260	=
AT1G72550.2	MSTRG.4888	AT1G72550.2	AT1G72550	19	2207	=
AT1G72560.4	MSTRG.4889	AT1G72560.4	AT1G72560	14	4104	=
AT1G72560.5	MSTRG.4889	AT1G72560.5	AT1G72560	15	4016	=
AT1G72560.3	MSTRG.4889	AT1G72560.3	AT1G72560	15	3991	=
AT1G72560.1	MSTRG.4889	AT1G72560.1	AT1G72560	14	4079	=
AT1G72560.7	MSTRG.4889	AT1G72560.7	AT1G72560	14	4081	=
AT1G72560.6	MSTRG.4889	AT1G72560.6	AT1G72560	13	4169	=
AT1G72560.2	MSTRG.4889	AT1G72560.2	AT1G72560	14	3677	=
AT1G72580.1	AT1G72580	AT1G72580.1	AT1G72580	2	624	=
AT1G09327.1	MSTRG.4892	AT1G09327.1	AT1G09327	1	768	=
AT1G72610.1	MSTRG.4893	AT1G72610.1	AT1G72610	1	931	=
AT1G72640.4	MSTRG.4895	AT1G72640.4	AT1G72640	9	1278	=
AT1G72640.3	MSTRG.4895	AT1G72640.3	AT1G72640	8	1379	=
AT1G72640.2	MSTRG.4895	AT1G72640.2	AT1G72640	9	1283	=
MSTRG.4895.4	MSTRG.4895	TCONS_00015667	XLOC_007666	10	1236	j
AT1G72640.1	MSTRG.4895	AT1G72640.1	AT1G72640	9	1220	=
AT1G72670.1	MSTRG.4898	AT1G72670.1	AT1G72670	5	1890	=
AT1G72680.1	MSTRG.4899	AT1G72680.1	AT1G72680	6	1453	=
AT1G72720.1	MSTRG.4903	AT1G72720.1	AT1G72720	1	792	=
AT1G72730.1	MSTRG.4904	AT1G72730.1	AT1G72730	5	1783	=
MSTRG.4904.1	MSTRG.4904	TCONS_00015673	XLOC_007670	10	3337	j
MSTRG.4904.3	MSTRG.4904	TCONS_00015674	XLOC_007670	10	3353	k
AT1G72740.2	MSTRG.4904	AT1G72740.2	AT1G72740	6	1554	=
AT1G72740.1	MSTRG.4904	AT1G72740.1	AT1G72740	6	1572	=
AT1G72755.1	MSTRG.4906	AT1G72755.1	AT1G72755	2	124	=
AT1G72760.2	AT1G72760	AT1G72760.2	AT1G72760	11	2494	=
AT1G72760.1	AT1G72760	AT1G72760.1	AT1G72760	10	2094	=
AT1G72760.3	AT1G72760	AT1G72760.3	AT1G72760	9	2427	=
AT1G72810.1	MSTRG.4910	AT1G72810.1	AT1G72810	2	2515	=
AT1G72830.1	MSTRG.4912	AT1G72830.1	AT1G72830	6	2254	=
AT1G72830.3	MSTRG.4912	AT1G72830.3	AT1G72830	7	2077	=
AT1G72830.2	MSTRG.4912	AT1G72830.2	AT1G72830	6	1611	=
MSTRG.4913.2	MSTRG.4913	TCONS_00015686	XLOC_007675	8	5779	k
MSTRG.4913.1	MSTRG.4913	TCONS_00015685	XLOC_007675	8	5734	j
AT1G72840.3	MSTRG.4913	AT1G72840.3	AT1G72840	6	4537	=
AT1G72840.2	MSTRG.4913	AT1G72840.2	AT1G72840	6	4492	=
AT1G72840.1	MSTRG.4913	AT1G72840.1	AT1G72840	5	4585	=
AT1G72840.4	MSTRG.4913	AT1G72840.4	AT1G72840	4	3374	=
AT1G72852.1	MSTRG.4913	AT1G72852.1	AT1G72852	3	1216	=
AT1G72852.2	MSTRG.4913	AT1G72852.2	AT1G72852	1	1089	=
AT1G72852.3	MSTRG.4913	AT1G72852.3	AT1G72852	2	1170	=
AT1G72860.1	MSTRG.4916	AT1G72860.1	AT1G72860	3	4528	=
AT1G72860.2	MSTRG.4916	AT1G72860.2	AT1G72860	5	4089	=
AT1G72860.3	MSTRG.4916	AT1G72860.3	AT1G72860	4	3567	=
MSTRG.4918.1	MSTRG.4918	TCONS_00015697	XLOC_007677	9	1936	m
AT1G72880.2	MSTRG.4918	AT1G72880.2	AT1G72880	11	1645	=
AT1G72880.1	MSTRG.4918	AT1G72880.1	AT1G72880	10	1738	=
AT1G09343.1	MSTRG.4922	AT1G09343.1	AT1G09343	1	209	=
AT1G09353.1	AT1G09353	AT1G09353.1	AT1G09353	1	604	=
AT1G09357.1	MSTRG.4924	AT1G09357.1	AT1G09357	2	298	=
AT1G72980.1	MSTRG.4927	AT1G72980.1	AT1G72980	1	907	=
AT1G72990.1	MSTRG.4928	AT1G72990.1	AT1G72990	19	2627	=
AT1G72990.4	MSTRG.4928	AT1G72990.4	AT1G72990	20	2483	=
AT1G72990.3	MSTRG.4928	AT1G72990.3	AT1G72990	19	2626	=
AT1G72990.2	MSTRG.4928	AT1G72990.2	AT1G72990	19	2624	=
MSTRG.4928.5	MSTRG.4928	TCONS_00015708	XLOC_007682	19	2591	j
AT1G73010.1	MSTRG.4929	AT1G73010.1	AT1G73010	4	1308	=
AT1G73020.3	MSTRG.4930	AT1G73020.3	AT1G73020	16	2589	=
AT1G73020.1	MSTRG.4930	AT1G73020.1	AT1G73020	15	2695	=
AT1G73020.2	MSTRG.4930	AT1G73020.2	AT1G73020	16	2563	=
AT1G09363.1	MSTRG.4932	AT1G09363.1	AT1G09363	1	543	=
AT1G73040.1	MSTRG.4933	AT1G73040.1	AT1G73040	2	815	=
AT1G73050.1	AT1G73050	AT1G73050.1	AT1G73050	3	1659	=
AT1G73065.1	MSTRG.4935	AT1G73065.1	AT1G73065	2	342	=
AT1G09367.1	MSTRG.4938	AT1G09367.1	AT1G09367	1	228	=
MSTRG.4939.2	MSTRG.4939	TCONS_00015719	XLOC_007690	8	1365	n
MSTRG.4939.1	MSTRG.4939	TCONS_00015718	XLOC_007690	6	1534	n
AT1G73110.1	MSTRG.4939	AT1G73110.1	AT1G73110	12	1691	=
AT1G73110.2	MSTRG.4939	AT1G73110.2	AT1G73110	11	1046	=
MSTRG.4939.5	MSTRG.4939	TCONS_00015722	XLOC_007690	6	1229	n
AT1G73120.1	AT1G73120	AT1G73120.1	AT1G73120	2	696	=
AT1G73140.1	MSTRG.4941	AT1G73140.1	AT1G73140	5	1583	=
MSTRG.4941.2	MSTRG.4941	TCONS_00015725	XLOC_007692	8	3352	k
AT1G73150.1	MSTRG.4941	AT1G73150.1	AT1G73150	4	2150	=
AT1G73150.2	MSTRG.4941	AT1G73150.2	AT1G73150	3	2176	=
AT1G73165.1	AT1G73165	AT1G73165.1	AT1G73165	1	829	=
AT1G73170.3	MSTRG.4942	AT1G73170.3	AT1G73170	10	2240	=
AT1G73170.4	MSTRG.4942	AT1G73170.4	AT1G73170	8	2352	=
AT1G73170.1	MSTRG.4942	AT1G73170.1	AT1G73170	9	2230	=
MSTRG.4942.4	MSTRG.4942	TCONS_00015733	XLOC_007694	9	2153	j
AT1G73170.2	MSTRG.4942	AT1G73170.2	AT1G73170	9	2120	=
AT1G73177.2	MSTRG.4943	AT1G73177.2	AT1G73177	4	669	=
AT1G73177.1	MSTRG.4943	AT1G73177.1	AT1G73177	4	460	=
AT1G73177.3	MSTRG.4943	AT1G73177.3	AT1G73177	3	358	=
AT1G73200.1	MSTRG.4946	AT1G73200.1	AT1G73200	7	2996	=
AT1G73210.1	MSTRG.4947	AT1G73210.1	AT1G73210	7	1826	=
AT1G73210.3	MSTRG.4947	AT1G73210.3	AT1G73210	6	1896	=
AT1G73210.2	MSTRG.4947	AT1G73210.2	AT1G73210	6	1890	=
AT1G09373.1	AT1G09373	AT1G09373.1	AT1G09373	1	237	=
AT1G73230.1	MSTRG.4949	AT1G73230.1	AT1G73230	6	909	=
AT1G73240.1	MSTRG.4950	AT1G73240.1	AT1G73240	4	2110	=
MSTRG.4950.2	MSTRG.4950	TCONS_00015744	XLOC_007700	5	3404	k
AT1G73250.1	MSTRG.4950	AT1G73250.1	AT1G73250	2	1342	=
AT1G73260.1	AT1G73260	AT1G73260.1	AT1G73260	1	1185	=
AT1G73270.1	AT1G73270	AT1G73270.1	AT1G73270	15	1359	=
AT1G73270.2	AT1G73270	AT1G73270.2	AT1G73270	14	1565	=
AT1G73280.2	MSTRG.4951	AT1G73280.2	AT1G73280	12	1723	=
AT1G73280.4	MSTRG.4951	AT1G73280.4	AT1G73280	12	1491	=
AT1G73280.3	MSTRG.4951	AT1G73280.3	AT1G73280	11	1555	=
AT1G73280.1	MSTRG.4951	AT1G73280.1	AT1G73280	13	1326	=
AT1G73290.2	MSTRG.4952	AT1G73290.2	AT1G73290	9	1910	=
AT1G73290.3	MSTRG.4952	AT1G73290.3	AT1G73290	11	1710	=
AT1G73290.1	MSTRG.4952	AT1G73290.1	AT1G73290	13	1517	=
AT1G73300.1	MSTRG.4953	AT1G73300.1	AT1G73300	13	1641	=
AT1G73300.2	MSTRG.4953	AT1G73300.2	AT1G73300	14	1733	=
MSTRG.4953.2	MSTRG.4953	TCONS_00015758	XLOC_007705	30	4038	k
AT1G73310.2	MSTRG.4953	AT1G73310.2	AT1G73310	12	1798	=
MSTRG.4953.5	MSTRG.4953	TCONS_00015760	XLOC_007705	18	2525	k
AT1G73310.3	MSTRG.4953	AT1G73310.3	AT1G73310	11	1509	=
AT1G73310.1	MSTRG.4953	AT1G73310.1	AT1G73310	13	1541	=
MSTRG.4953.7	MSTRG.4953	TCONS_00015764	XLOC_007705	17	2574	m
MSTRG.4953.6	MSTRG.4953	TCONS_00015763	XLOC_007705	17	2577	m
AT1G73320.2	MSTRG.4953	AT1G73320.2	AT1G73320	4	1381	=
AT1G73320.1	MSTRG.4953	AT1G73320.1	AT1G73320	5	1301	=
AT1G73325.1	MSTRG.4954	AT1G73325.1	AT1G73325	1	863	=
AT1G73330.1	AT1G73330	AT1G73330.1	AT1G73330	1	1110	=
MSTRG.4956.3	MSTRG.4956	TCONS_00015771	XLOC_007708	6	1264	j
MSTRG.4956.2	MSTRG.4956	TCONS_00015770	XLOC_007708	6	1218	j
MSTRG.4956.1	MSTRG.4956	TCONS_00015769	XLOC_007708	6	1224	j
AT1G73350.4	MSTRG.4956	AT1G73350.4	AT1G73350	5	1234	=
AT1G73350.5	MSTRG.4956	AT1G73350.5	AT1G73350	5	1194	=
AT1G73350.3	MSTRG.4956	AT1G73350.3	AT1G73350	6	1149	=
AT1G73350.2	MSTRG.4956	AT1G73350.2	AT1G73350	6	1109	=
MSTRG.4956.9	MSTRG.4956	TCONS_00015777	XLOC_007708	6	1137	j
MSTRG.4956.8	MSTRG.4956	TCONS_00015776	XLOC_007708	6	1097	j
MSTRG.4956.10	MSTRG.4956	TCONS_00015778	XLOC_007708	6	1090	j
AT1G73350.7	MSTRG.4956	AT1G73350.7	AT1G73350	4	1130	=
AT1G73350.6	MSTRG.4956	AT1G73350.6	AT1G73350	5	1408	=
AT1G73350.1	MSTRG.4956	AT1G73350.1	AT1G73350	6	987	=
AT1G73360.1	MSTRG.4957	AT1G73360.1	AT1G73360	10	3506	=
AT1G73370.1	MSTRG.4958	AT1G73370.1	AT1G73370	13	3425	=
AT1G73370.3	MSTRG.4958	AT1G73370.3	AT1G73370	12	3342	=
MSTRG.4958.2	MSTRG.4958	TCONS_00015785	XLOC_007710	11	3502	j
AT1G73370.2	MSTRG.4958	AT1G73370.2	AT1G73370	12	3319	=
AT1G73390.1	MSTRG.4960	AT1G73390.1	AT1G73390	11	1932	=
AT1G73390.7	MSTRG.4960	AT1G73390.7	AT1G73390	12	1668	=
AT1G73390.5	MSTRG.4960	AT1G73390.5	AT1G73390	13	2061	=
AT1G73390.4	MSTRG.4960	AT1G73390.4	AT1G73390	12	1922	=
AT1G73390.3	MSTRG.4960	AT1G73390.3	AT1G73390	13	1836	=
AT1G73390.2	MSTRG.4960	AT1G73390.2	AT1G73390	13	1840	=
AT1G73390.6	MSTRG.4960	AT1G73390.6	AT1G73390	13	1816	=
AT1G09383.1	MSTRG.4964	AT1G09383.1	AT1G09383	1	298	=
MSTRG.4965.1	MSTRG.4965	TCONS_00015795	XLOC_007713	2	461	x
AT1G73490.1	MSTRG.4967	AT1G73490.1	AT1G73490	6	1216	=
MSTRG.4967.2	MSTRG.4967	TCONS_00015798	XLOC_007714	6	1283	j
AT1G73490.2	MSTRG.4967	AT1G73490.2	AT1G73490	6	1142	=
AT1G73500.1	MSTRG.4968	AT1G73500.1	AT1G73500	1	1553	=
MSTRG.4969.3	MSTRG.4969	TCONS_00015802	XLOC_007716	7	2905	j
MSTRG.4969.4	MSTRG.4969	TCONS_00015803	XLOC_007716	6	2902	j
MSTRG.4969.2	MSTRG.4969	TCONS_00015801	XLOC_007716	6	3274	k
MSTRG.4969.1	MSTRG.4969	TCONS_00015800	XLOC_007716	6	2985	j
MSTRG.4969.5	MSTRG.4969	TCONS_00015804	XLOC_007716	7	2684	j
AT1G73510.1	MSTRG.4969	AT1G73510.1	AT1G73510	1	1107	=
MSTRG.4969.6	MSTRG.4969	TCONS_00015806	XLOC_007716	7	2463	j
AT1G73530.1	MSTRG.4969	AT1G73530.1	AT1G73530	4	899	=
MSTRG.4969.9	MSTRG.4969	TCONS_00015808	XLOC_007716	5	1949	m
AT1G73540.1	MSTRG.4969	AT1G73540.1	AT1G73540	2	1097	=
AT1G73550.1	AT1G73550	AT1G73550.1	AT1G73550	3	682	=
AT1G73550.2	AT1G73550	AT1G73550.2	AT1G73550	2	489	=
AT1G73560.1	AT1G73560	AT1G73560.1	AT1G73560	3	532	=
AT1G09397.1	AT1G09397	AT1G09397.1	AT1G09397	1	401	=
AT1G73650.3	MSTRG.4976	AT1G73650.3	AT1G73650	10	1379	=
MSTRG.4976.2	MSTRG.4976	TCONS_00015815	XLOC_007720	12	2204	j
MSTRG.4976.3	MSTRG.4976	TCONS_00015816	XLOC_007720	12	2198	j
AT1G73650.5	MSTRG.4976	AT1G73650.5	AT1G73650	10	1274	=
AT1G73650.2	MSTRG.4976	AT1G73650.2	AT1G73650	9	1377	=
AT1G73650.4	MSTRG.4976	AT1G73650.4	AT1G73650	9	1153	=
AT1G73650.1	MSTRG.4976	AT1G73650.1	AT1G73650	9	1149	=
AT1G73655.1	MSTRG.4976	AT1G73655.1	AT1G73655	3	861	=
AT1G73660.1	MSTRG.4977	AT1G73660.1	AT1G73660	13	4101	=
AT1G73680.4	MSTRG.4979	AT1G73680.4	AT1G73680	8	2004	=
AT1G73680.3	MSTRG.4979	AT1G73680.3	AT1G73680	8	2145	=
AT1G73680.1	MSTRG.4979	AT1G73680.1	AT1G73680	9	2413	=
AT1G73680.2	MSTRG.4979	AT1G73680.2	AT1G73680	10	2190	=
at1g73687	MSTRG.4980	at1g73687	AT1G73687	1	184	=
MSTRG.4981.1	MSTRG.4981	TCONS_00015828	XLOC_007724	1	423	u
AT1G73700.1	MSTRG.4983	AT1G73700.1	AT1G73700	8	1716	=
AT1G09407.1	AT1G09407	AT1G09407.1	AT1G09407	1	449	=
AT1G73730.2	MSTRG.4986	AT1G73730.2	AT1G73730	2	2152	=
AT1G73730.1	MSTRG.4986	AT1G73730.1	AT1G73730	3	2336	=
AT1G73760.2	MSTRG.4988	AT1G73760.2	AT1G73760	4	2250	=
AT1G73760.1	MSTRG.4988	AT1G73760.1	AT1G73760	5	2149	=
AT1G73805.1	MSTRG.4992	AT1G73805.1	AT1G73805	7	2397	=
AT1G73810.1	MSTRG.4993	AT1G73810.1	AT1G73810	2	1510	=
AT1G73820.1	MSTRG.4994	AT1G73820.1	AT1G73820	3	980	=
MSTRG.4994.2	MSTRG.4994	TCONS_00015839	XLOC_007731	4	1565	j
MSTRG.4994.1	MSTRG.4994	TCONS_00015838	XLOC_007731	2	2042	m
AT1G73820.2	MSTRG.4994	AT1G73820.2	AT1G73820	4	1084	=
MSTRG.4994.4	MSTRG.4994	TCONS_00015841	XLOC_007731	5	1342	k
AT1G09417.1	MSTRG.4996	AT1G09417.1	AT1G09417	1	313	=
AT1G73840.2	MSTRG.4997	AT1G73840.2	AT1G73840	7	1675	=
AT1G73840.1	MSTRG.4997	AT1G73840.1	AT1G73840	7	1531	=
AT1G73860.1	MSTRG.4999	AT1G73860.1	AT1G73860	20	3667	=
MSTRG.4999.2	MSTRG.4999	TCONS_00015846	XLOC_007734	20	3640	j
MSTRG.4999.3	MSTRG.4999	TCONS_00015847	XLOC_007734	20	3786	j
AT1G73860.2	MSTRG.4999	AT1G73860.2	AT1G73860	18	3114	=
AT1G73890.1	MSTRG.5002	AT1G73890.1	AT1G73890	3	582	=
AT1G73930.2	MSTRG.5005	AT1G73930.2	AT1G73930	4	2467	=
AT1G73930.1	MSTRG.5005	AT1G73930.1	AT1G73930	3	2650	=
AT1G73940.1	MSTRG.5006	AT1G73940.1	AT1G73940	2	911	=
MSTRG.5006.1	MSTRG.5006	TCONS_00015853	XLOC_007737	15	2953	m
MSTRG.5006.3	MSTRG.5006	TCONS_00015854	XLOC_007737	15	2930	n
MSTRG.5006.4	MSTRG.5006	TCONS_00015855	XLOC_007737	15	2955	n
AT1G73950.1	MSTRG.5006	AT1G73950.1	AT1G73950	14	2042	=
AT1G73950.2	MSTRG.5006	AT1G73950.2	AT1G73950	15	1824	=
AT1G73960.3	MSTRG.5007	AT1G73960.3	AT1G73960	25	4700	=
AT1G73960.2	MSTRG.5007	AT1G73960.2	AT1G73960	24	4643	=
AT1G73960.1	MSTRG.5007	AT1G73960.1	AT1G73960	25	4553	=
AT1G73980.3	MSTRG.5010	AT1G73980.3	AT1G73980	12	2482	=
AT1G73980.2	MSTRG.5010	AT1G73980.2	AT1G73980	13	2771	=
AT1G73980.1	MSTRG.5010	AT1G73980.1	AT1G73980	12	2598	=
MSTRG.5010.6	MSTRG.5010	TCONS_00015866	XLOC_007739	11	2483	n
MSTRG.5010.5	MSTRG.5010	TCONS_00015865	XLOC_007739	11	2771	m
MSTRG.5010.4	MSTRG.5010	TCONS_00015864	XLOC_007739	11	2490	n
MSTRG.5010.7	MSTRG.5010	TCONS_00015867	XLOC_007739	11	2763	n
AT1G74000.1	MSTRG.5012	AT1G74000.1	AT1G74000	3	1340	=
AT1G74010.1	MSTRG.5013	AT1G74010.1	AT1G74010	3	1505	=
AT1G74020.1	MSTRG.5014	AT1G74020.1	AT1G74020	3	1340	=
AT1G74030.1	MSTRG.5015	AT1G74030.1	AT1G74030	7	1971	=
MSTRG.5019.1	MSTRG.5019	TCONS_00015872	XLOC_007744	5	1064	j
AT1G74050.1	MSTRG.5019	AT1G74050.1	AT1G74050	4	1456	=
MSTRG.5019.5	MSTRG.5019	TCONS_00015877	XLOC_007744	5	1058	j
MSTRG.5019.4	MSTRG.5019	TCONS_00015876	XLOC_007744	4	1058	j
MSTRG.5019.3	MSTRG.5019	TCONS_00015875	XLOC_007744	7	3112	k
MSTRG.5019.2	MSTRG.5019	TCONS_00015874	XLOC_007744	5	1058	m
AT1G74060.1	MSTRG.5019	AT1G74060.1	AT1G74060	4	1656	=
AT1G74070.1	MSTRG.5021	AT1G74070.1	AT1G74070	3	1651	=
MSTRG.5021.2	MSTRG.5021	TCONS_00015881	XLOC_007745	2	1702	m
AT1G74070.2	MSTRG.5021	AT1G74070.2	AT1G74070	2	1703	=
AT1G74100.1	MSTRG.5023	AT1G74100.1	AT1G74100	1	1350	=
AT1G74110.1	AT1G74110	AT1G74110.1	AT1G74110	2	1614	=
AT1G74120.1	MSTRG.5024	AT1G74120.1	AT1G74120	1	2159	=
MSTRG.5027.1	MSTRG.5027	TCONS_00015885	XLOC_007749	8	3662	j
MSTRG.5027.2	MSTRG.5027	TCONS_00015886	XLOC_007749	6	3816	n
AT1G74170.2	MSTRG.5027	AT1G74170.2	AT1G74170	7	3274	=
AT1G74170.1	MSTRG.5027	AT1G74170.1	AT1G74170	8	3626	=
AT1G74180.2	MSTRG.5028	AT1G74180.2	AT1G74180	7	3538	=
MSTRG.5028.2	MSTRG.5028	TCONS_00015890	XLOC_007750	5	2429	j
AT1G74180.1	MSTRG.5028	AT1G74180.1	AT1G74180	6	2991	=
AT1G74190.1	AT1G74190	AT1G74190.1	AT1G74190	5	2908	=
AT1G74200.3	MSTRG.5030	AT1G74200.3	AT1G74200	3	2258	=
AT1G74200.2	MSTRG.5030	AT1G74200.2	AT1G74200	2	2325	=
AT1G74200.1	MSTRG.5030	AT1G74200.1	AT1G74200	1	2450	=
AT1G74205.1	MSTRG.5030	AT1G74205.1	AT1G74205	3	513	=
AT1G74205.2	MSTRG.5030	AT1G74205.2	AT1G74205	2	417	=
AT1G74220.1	MSTRG.5033	AT1G74220.1	AT1G74220	2	1187	=
MSTRG.5033.1	MSTRG.5033	TCONS_00015899	XLOC_007753	3	1353	k
MSTRG.5033.3	MSTRG.5033	TCONS_00015900	XLOC_007753	3	1301	j
AT1G74260.1	MSTRG.5037	AT1G74260.1	AT1G74260	5	4702	=
AT1G74270.1	MSTRG.5038	AT1G74270.1	AT1G74270	4	654	=
AT1G09433.1	MSTRG.5041	AT1G09433.1	AT1G09433	1	229	=
AT1G74310.1	MSTRG.5042	AT1G74310.1	AT1G74310	6	3344	=
AT1G74310.2	MSTRG.5042	AT1G74310.2	AT1G74310	5	2855	=
AT1G74330.2	MSTRG.5044	AT1G74330.2	AT1G74330	9	3142	=
AT1G74330.1	MSTRG.5044	AT1G74330.1	AT1G74330	9	2877	=
AT1G74330.3	MSTRG.5044	AT1G74330.3	AT1G74330	7	2921	=
AT1G74340.1	MSTRG.5045	AT1G74340.1	AT1G74340	3	607	=
AT1G74340.2	MSTRG.5045	AT1G74340.2	AT1G74340	3	704	=
AT1G74350.1	MSTRG.5045	AT1G74350.1	AT1G74350	1	2543	=
AT1G09437.1	MSTRG.5047	AT1G09437.1	AT1G09437	1	327	=
AT1G74370.1	MSTRG.5048	AT1G74370.1	AT1G74370	2	1159	=
AT1G74385.1	MSTRG.5051	AT1G74385.1	AT1G74385	1	246	=
AT1G74390.4	MSTRG.5052	AT1G74390.4	AT1G74390	4	1361	=
AT1G74390.3	MSTRG.5052	AT1G74390.3	AT1G74390	5	1943	=
AT1G74390.2	MSTRG.5052	AT1G74390.2	AT1G74390	7	1730	=
AT1G74390.1	MSTRG.5052	AT1G74390.1	AT1G74390	6	1872	=
AT1G09447.1	MSTRG.5055	AT1G09447.1	AT1G09447	1	366	=
AT1G74420.1	MSTRG.5056	AT1G74420.1	AT1G74420	2	1982	=
AT1G74420.2	MSTRG.5056	AT1G74420.2	AT1G74420	2	1871	=
AT1G74420.4	MSTRG.5056	AT1G74420.4	AT1G74420	2	1732	=
AT1G74420.3	MSTRG.5056	AT1G74420.3	AT1G74420	2	1744	=
AT1G09457.1	MSTRG.5058	AT1G09457.1	AT1G09457	1	233	=
AT1G74440.1	MSTRG.5059	AT1G74440.1	AT1G74440	6	1254	=
AT1G74440.2	MSTRG.5059	AT1G74440.2	AT1G74440	4	1863	=
AT1G74453.1	MSTRG.5062	AT1G74453.1	AT1G74453	1	110	=
AT1G74456.1	MSTRG.5063	AT1G74456.1	AT1G74456	1	82	=
AT1G09467.1	MSTRG.5064	AT1G09467.1	AT1G09467	1	68	=
AT1G74460.1	AT1G74460	AT1G74460.1	AT1G74460	5	1461	=
AT1G74480.1	MSTRG.5066	AT1G74480.1	AT1G74480	4	897	=
AT1G74490.1	MSTRG.5067	AT1G74490.1	AT1G74490	5	1606	=
