transcript_id	gene_id	ref_gene_id	cmp_ref	class_code
AT1G67856.1	MSTRG.4479	AT1G67856	AT1G67856.1	=
AT1G67890.2	MSTRG.4485	AT1G67890	AT1G67890.2	=
AT1G67890.1	MSTRG.4485	AT1G67890	AT1G67890.1	=
AT1G67890.4	MSTRG.4485	AT1G67890	AT1G67890.4	=
AT1G67890.3	MSTRG.4485	AT1G67890	AT1G67890.3	=
AT1G67900.2	MSTRG.4486	AT1G67900	AT1G67900.2	=
AT1G67900.1	MSTRG.4486	AT1G67900	AT1G67900.1	=
AT1G67900.4	MSTRG.4486	AT1G67900	AT1G67900.4	=
AT1G67900.5	MSTRG.4486	AT1G67900	AT1G67900.5	=
AT1G67900.3	MSTRG.4486	AT1G67900	AT1G67900.3	=
AT1G67900.6	MSTRG.4486	AT1G67900	AT1G67900.6	=
AT1G67920.1	MSTRG.4487	AT1G67920	AT1G67920.1	=
AT1G67940.1	MSTRG.4489	AT1G67940	AT1G67940.1	=
AT1G08963.1	MSTRG.4490	AT1G08963	AT1G08963.1	=
AT1G67980.1	AT1G67980	AT1G67980	AT1G67980.1	=
AT1G67980.2	AT1G67980	AT1G67980	AT1G67980.2	=
AT1G67990.1	AT1G67990	AT1G67990	AT1G67990.1	=
AT1G68000.1	MSTRG.4491	AT1G68000	AT1G68000.1	=
AT1G68010.1	MSTRG.4492	AT1G68010	AT1G68010.1	=
AT1G68010.2	MSTRG.4492	AT1G68010	AT1G68010.2	=
AT1G68010.3	MSTRG.4492	AT1G68010	AT1G68010.3	=
AT1G68020.2	MSTRG.4493	AT1G68020	AT1G68020.2	=
MSTRG.4493.2	MSTRG.4493	NA	AT1G68020.3	j
AT1G68020.3	MSTRG.4493	AT1G68020	AT1G68020.3	=
AT1G68020.1	MSTRG.4493	AT1G68020	AT1G68020.1	=
AT1G68040.1	AT1G68040	AT1G68040	AT1G68040.1	=
AT1G68050.1	MSTRG.4495	AT1G68050	AT1G68050.1	=
AT1G68080.5	MSTRG.4498	AT1G68080	AT1G68080.5	=
AT1G68080.4	MSTRG.4498	AT1G68080	AT1G68080.4	=
AT1G68080.1	MSTRG.4498	AT1G68080	AT1G68080.1	=
AT1G68080.3	MSTRG.4498	AT1G68080	AT1G68080.3	=
AT1G68080.2	MSTRG.4498	AT1G68080	AT1G68080.2	=
MSTRG.4498.6	MSTRG.4498	NA	AT1G68080.2	n
MSTRG.4500.1	MSTRG.4500	NA	AT1G68100.1	j
AT1G68100.1	MSTRG.4500	AT1G68100	AT1G68100.1	=
AT1G68100.2	MSTRG.4500	AT1G68100	AT1G68100.2	=
AT1G68110.1	MSTRG.4501	AT1G68110	AT1G68110.1	k
AT1G68130.1	MSTRG.4503	AT1G68130	AT1G68130.1	=
AT1G68130.2	MSTRG.4503	AT1G68130	AT1G68130.2	=
AT1G68150.1	MSTRG.4505	AT1G68150	AT1G68150.1	=
AT1G68170.2	MSTRG.4507	AT1G68170	AT1G68170.2	=
AT1G68170.1	MSTRG.4507	AT1G68170	AT1G68170.2	=
AT1G68180.1	AT1G68180	AT1G68180	AT1G68180.1	=
AT1G68185.2	MSTRG.4508	AT1G68185	AT1G68185.2	=
AT1G68185.3	MSTRG.4508	AT1G68185	AT1G68185.3	=
AT1G68185.1	MSTRG.4508	AT1G68185	AT1G68185.2	=
AT1G68190.2	MSTRG.4509	AT1G68190	AT1G68190.2	=
AT1G68190.3	MSTRG.4509	AT1G68190	AT1G68190.3	=
AT1G68190.1	MSTRG.4509	AT1G68190	AT1G68190.2	=
AT1G68200.1	AT1G68200	AT1G68200	AT1G68200.1	=
AT1G68200.3	AT1G68200	AT1G68200	AT1G68200.3	=
AT1G68200.2	AT1G68200	AT1G68200	AT1G68200.2	=
AT1G68200.4	AT1G68200	AT1G68200	AT1G68200.4	=
AT1G68200.5	AT1G68200	AT1G68200	AT1G68200.5	=
AT1G68200.6	AT1G68200	AT1G68200	AT1G68200.6	=
AT1G68210.1	AT1G68210	AT1G68210	AT1G68210.1	=
AT1G68220.1	MSTRG.4510	AT1G68220	AT1G68220.1	=
AT1G68230.2	MSTRG.4511	AT1G68230	AT1G68230.2	=
AT1G68230.1	MSTRG.4511	AT1G68230	AT1G68230.1	=
AT1G68238.1	AT1G68238	AT1G68238	AT1G68238.1	=
MSTRG.4513.1	MSTRG.4513	NA	AT1G68250.1	x
MSTRG.4516.1	MSTRG.4516	NA	AT1G68270.1	x
AT1G68290.1	MSTRG.4518	AT1G68290	AT1G68290.1	=
MSTRG.4518.2	MSTRG.4518	NA	AT1G68290.1	j
MSTRG.4519.1	MSTRG.4519	NA	AT1G68310.2	m
MSTRG.4519.2	MSTRG.4519	NA	AT1G68310.2	n
AT1G68310.2	MSTRG.4519	AT1G68310	AT1G68310.2	=
AT1G68310.1	MSTRG.4519	AT1G68310	AT1G68310.1	=
AT1G68320.1	AT1G68320	AT1G68320	AT1G68320.1	=
AT1G68330.1	MSTRG.4520	AT1G68330	AT1G68330.1	=
AT1G68350.1	MSTRG.4522	AT1G68350	AT1G68350.1	=
AT1G68390.1	AT1G68390	AT1G68390	AT1G68390.1	=
AT1G08987.1	MSTRG.4525	AT1G08987	AT1G08987.1	=
AT1G68420.1	AT1G68420	AT1G68420	AT1G68420.1	=
AT1G68440.1	MSTRG.4526	AT1G68440	AT1G68440.1	=
AT1G68490.1	MSTRG.4527	AT1G68490	AT1G68490.1	=
MSTRG.4527.2	MSTRG.4527	NA	AT1G68490.1	m
AT1G68500.1	MSTRG.4528	AT1G68500	AT1G68500.1	=
AT1G68510.1	MSTRG.4529	AT1G68510	AT1G68510.1	=
AT1G68540.1	MSTRG.4532	AT1G68540	AT1G68540.1	=
AT1G68540.2	MSTRG.4532	AT1G68540	AT1G68540.2	=
AT1G68570.1	MSTRG.4535	AT1G68570	AT1G68570.1	=
AT1G68570.2	MSTRG.4535	AT1G68570	AT1G68570.2	=
AT1G68580.4	MSTRG.4537	AT1G68580	AT1G68580.4	=
AT1G68580.3	MSTRG.4537	AT1G68580	AT1G68580.3	=
AT1G68580.2	MSTRG.4537	AT1G68580	AT1G68580.2	=
AT1G68580.5	MSTRG.4537	AT1G68580	AT1G68580.5	=
MSTRG.4537.5	MSTRG.4537	NA	AT1G68580.1	j
AT1G68580.1	MSTRG.4537	AT1G68580	AT1G68580.1	=
AT1G68585.1	MSTRG.4538	AT1G68585	AT1G68585.1	=
AT1G68600.1	MSTRG.4540	AT1G68600	AT1G68600.1	=
MSTRG.4541.1	MSTRG.4541	NA	AT1G68610.1	o
AT1G68610.1	MSTRG.4541	AT1G68610	AT1G68610.1	=
AT1G68620.1	MSTRG.4542	AT1G68620	AT1G68620.1	=
AT1G68630.1	MSTRG.4543	AT1G68630	AT1G68630.1	=
AT1G09003.1	MSTRG.4545	AT1G09003	AT1G09003.1	=
AT1G68650.1	MSTRG.4546	AT1G68650	AT1G68650.1	=
AT1G68670.1	MSTRG.4548	AT1G68670	AT1G68670.1	=
AT1G68680.1	MSTRG.4549	AT1G68680	AT1G68680.1	=
AT1G68690.2	MSTRG.4551	AT1G68690	AT1G68690.2	=
AT1G68690.1	MSTRG.4551	AT1G68690	AT1G68690.1	=
AT1G68690.3	MSTRG.4551	AT1G68690	AT1G68690.3	=
MSTRG.4551.4	MSTRG.4551	NA	AT1G68690.3	n
AT1G68690.4	MSTRG.4551	AT1G68690	AT1G68690.4	=
AT1G68700.1	MSTRG.4552	AT1G68700	AT1G68700.1	=
AT1G68720.1	MSTRG.4554	AT1G68720	AT1G68720.1	=
MSTRG.4554.2	MSTRG.4554	NA	AT1G68720.1	k
AT1G68725.1	MSTRG.4554	AT1G68725	AT1G68725.1	=
AT1G68760.1	MSTRG.4558	AT1G68760	AT1G68760.1	=
AT1G68770.1	MSTRG.4558	AT1G68770	AT1G68760.1	c
MSTRG.4561.2	MSTRG.4561	NA	NA	u
MSTRG.4561.1	MSTRG.4561	NA	NA	u
AT1G09013.1	MSTRG.4563	AT1G09013	AT1G09013.1	=
AT1G68810.1	MSTRG.4564	AT1G68810	AT1G68810.1	=
AT1G68820.3	MSTRG.4565	AT1G68820	AT1G68820.3	=
AT1G68820.2	MSTRG.4565	AT1G68820	AT1G68820.2	=
AT1G68820.1	MSTRG.4565	AT1G68820	AT1G68820.1	=
AT1G68820.4	MSTRG.4565	AT1G68820	AT1G68820.4	=
MSTRG.4565.5	MSTRG.4565	NA	AT1G68820.1	m
AT1G68840.1	AT1G68840	AT1G68840	AT1G68840.1	=
AT1G68840.2	AT1G68840	AT1G68840	AT1G68840.2	=
AT1G68845.1	AT1G68845	AT1G68845	AT1G68845.1	=
AT1G68860.1	AT1G68860	AT1G68860	AT1G68860.1	=
AT1G68870.1	MSTRG.4569	AT1G68870	AT1G68870.1	=
AT1G68875.1	AT1G68875	AT1G68875	AT1G68875.1	=
AT1G09017.1	AT1G09017	AT1G09017	AT1G09017.1	=
AT1G68890.1	MSTRG.4570	AT1G68890	AT1G68890.1	=
MSTRG.4570.2	MSTRG.4570	NA	AT1G68890.1	j
MSTRG.4570.4	MSTRG.4570	NA	AT1G68890.1	j
MSTRG.4570.3	MSTRG.4570	NA	AT1G68890.1	j
MSTRG.4570.5	MSTRG.4570	NA	AT1G68890.1	j
AT1G68890.2	MSTRG.4570	AT1G68890	AT1G68890.2	=
AT1G68920.4	MSTRG.4574	AT1G68920	AT1G68920.4	=
AT1G68920.2	MSTRG.4574	AT1G68920	AT1G68920.2	=
AT1G68920.1	MSTRG.4574	AT1G68920	AT1G68920.1	=
AT1G68920.3	MSTRG.4574	AT1G68920	AT1G68920.3	=
AT1G68930.2	MSTRG.4575	AT1G68930	AT1G68930.2	=
AT1G68930.1	MSTRG.4575	AT1G68930	AT1G68930.1	=
AT1G09023.2	MSTRG.4576	AT1G09023	AT1G09023.2	=
AT1G09023.1	MSTRG.4576	AT1G09023	AT1G09023.1	=
AT1G09023.4	MSTRG.4576	AT1G09023	AT1G09023.4	=
AT1G09023.3	MSTRG.4576	AT1G09023	AT1G09023.3	=
AT1G68935.1	MSTRG.4576	AT1G68935	AT1G68935.1	=
AT1G09023.6	MSTRG.4576	AT1G09023	AT1G09023.6	=
AT1G09023.5	MSTRG.4576	AT1G09023	AT1G09023.5	=
AT1G68937.1	MSTRG.4576	AT1G68937	AT1G68937.1	=
AT1G68945.1	MSTRG.4578	AT1G68945	AT1G68945.1	=
AT1G68950.1	AT1G68950	AT1G68950	AT1G68950.1	=
AT1G68960.2	AT1G68960	AT1G68960	AT1G68960.2	=
AT1G68960.1	AT1G68960	AT1G68960	AT1G68960.1	=
AT1G68980.1	MSTRG.4580	AT1G68980	AT1G68980.1	=
AT1G69000.1	AT1G69000	AT1G69000	AT1G69000.1	=
MSTRG.4582.1	MSTRG.4582	NA	AT1G69010.1	j
AT1G69010.1	MSTRG.4582	AT1G69010	AT1G69010.1	=
AT1G09037.1	AT1G09037	AT1G09037	AT1G09037.1	=
AT1G69040.2	MSTRG.4585	AT1G69040	AT1G69040.2	=
AT1G69040.1	MSTRG.4585	AT1G69040	AT1G69040.1	=
AT1G69050.1	MSTRG.4586	AT1G69050	AT1G69050.1	=
AT1G69060.1	MSTRG.4587	AT1G69060	AT1G69060.1	=
MSTRG.4587.2	MSTRG.4587	NA	AT1G69060.1	m
AT1G69085.1	AT1G69085	AT1G69085	AT1G69085.1	=
AT1G69100.2	MSTRG.4590	AT1G69100	AT1G69100.2	=
AT1G69100.1	MSTRG.4590	AT1G69100	AT1G69100.2	=
AT1G69130.1	AT1G69130	AT1G69130	AT1G69130.1	=
AT1G09043.1	AT1G09043	AT1G09043	AT1G09043.1	=
AT1G69160.1	AT1G69160	AT1G69160	AT1G69160.1	=
MSTRG.4591.1	MSTRG.4591	NA	AT1G69170.1	m
AT1G69170.1	MSTRG.4591	AT1G69170	AT1G69170.1	=
MSTRG.4593.1	MSTRG.4593	NA	AT1G69200.1	j
AT1G69200.1	MSTRG.4593	AT1G69200	AT1G69200.1	=
AT1G69250.1	MSTRG.4596	AT1G69250	AT1G69250.1	=
AT1G69250.2	MSTRG.4596	AT1G69250	AT1G69250.2	=
AT1G69252.2	MSTRG.4597	AT1G69252	AT1G69252.2	=
AT1G69252.1	MSTRG.4597	AT1G69252	AT1G69252.1	=
AT1G69260.1	MSTRG.4598	AT1G69260	AT1G69260.1	=
AT1G09053.1	MSTRG.4600	AT1G09053	AT1G09053.1	=
MSTRG.4602.1	MSTRG.4602	NA	AT1G69290.1	x
AT1G69300.1	MSTRG.4603	AT1G69300	AT1G69300.1	=
AT1G69320.1	AT1G69320	AT1G69320	AT1G69320.1	=
AT1G69325.1	MSTRG.4606	AT1G69325	AT1G69325.1	=
AT1G69340.1	MSTRG.4608	AT1G69340	AT1G69340.1	=
AT1G69340.2	MSTRG.4608	AT1G69340	AT1G69340.2	=
AT1G69350.1	MSTRG.4609	AT1G69350	AT1G69350.1	=
MSTRG.4611.1	MSTRG.4611	NA	AT1G69370.1	j
AT1G69370.1	MSTRG.4611	AT1G69370	AT1G69370.1	=
AT1G69390.1	MSTRG.4613	AT1G69390	AT1G69390.1	=
AT1G69400.1	MSTRG.4614	AT1G69400	AT1G69400.1	=
AT1G69400.2	MSTRG.4614	AT1G69400	AT1G69400.2	=
AT1G69410.1	MSTRG.4614	AT1G69410	AT1G69410.1	=
AT1G69420.2	MSTRG.4615	AT1G69420	AT1G69420.2	=
AT1G69420.1	MSTRG.4615	AT1G69420	AT1G69420.1	=
AT1G69430.1	MSTRG.4616	AT1G69430	AT1G69430.1	=
AT1G09057.1	AT1G09057	AT1G09057	AT1G09057.1	=
AT1G69470.1	MSTRG.4620	AT1G69470	AT1G69470.1	=
AT1G69490.1	MSTRG.4622	AT1G69490	AT1G69490.1	=
AT1G69500.1	MSTRG.4623	AT1G69500	AT1G69500.1	=
MSTRG.4623.2	MSTRG.4623	NA	AT1G69500.1	m
AT1G69510.1	MSTRG.4624	AT1G69510	AT1G69510.1	=
AT1G69510.3	MSTRG.4624	AT1G69510	AT1G69510.3	=
AT1G69510.2	MSTRG.4624	AT1G69510	AT1G69510.2	=
MSTRG.4625.1	MSTRG.4625	NA	AT1G69526.2	j
MSTRG.4625.2	MSTRG.4625	NA	AT1G69526.2	k
AT1G69520.2	MSTRG.4625	AT1G69520	AT1G69520.2	=
AT1G69520.1	MSTRG.4625	AT1G69520	AT1G69520.1	=
MSTRG.4625.3	MSTRG.4625	NA	AT1G69526.2	j
AT1G69523.1	MSTRG.4625	AT1G69523	AT1G69523.1	=
AT1G69526.2	MSTRG.4625	AT1G69526	AT1G69526.2	=
AT1G69526.3	MSTRG.4625	AT1G69526	AT1G69526.3	=
AT1G69526.1	MSTRG.4625	AT1G69526	AT1G69526.1	=
AT1G69530.2	MSTRG.4627	AT1G69530	AT1G69530.2	=
AT1G69530.5	MSTRG.4627	AT1G69530	AT1G69530.5	=
AT1G69530.4	MSTRG.4627	AT1G69530	AT1G69530.4	=
AT1G69530.3	MSTRG.4627	AT1G69530	AT1G69530.3	=
AT1G69530.1	MSTRG.4627	AT1G69530	AT1G69530.1	=
AT1G09067.1	MSTRG.4629	AT1G09067	AT1G09067.1	=
AT1G69560.2	AT1G69560	AT1G69560	AT1G69560.2	=
AT1G69560.1	AT1G69560	AT1G69560	AT1G69560.2	=
AT1G69572.1	MSTRG.4631	AT1G69572	AT1G69572.1	=
AT1G69572.2	MSTRG.4631	AT1G69572	AT1G69572.2	=
AT1G69572.3	MSTRG.4631	AT1G69572	AT1G69572.3	=
AT1G69580.1	MSTRG.4632	AT1G69580	AT1G69580.1	=
AT1G69580.2	MSTRG.4632	AT1G69580	AT1G69580.2	=
AT1G69588.1	MSTRG.4634	AT1G69588	AT1G69588.1	=
AT1G69600.1	MSTRG.4635	AT1G69600	AT1G69600.1	=
AT1G69610.3	MSTRG.4637	AT1G69610	AT1G69610.3	=
AT1G69610.2	MSTRG.4637	AT1G69610	AT1G69610.2	=
AT1G69610.1	MSTRG.4637	AT1G69610	AT1G69610.2	=
AT1G69620.1	MSTRG.4638	AT1G69620	AT1G69620.1	=
AT1G09083.1	MSTRG.4639	AT1G09083	AT1G09083.1	=
AT1G09087.1	MSTRG.4638	AT1G09087	AT1G09087.1	k
AT1G69680.1	MSTRG.4642	AT1G69680	AT1G69680.1	=
AT1G09103.1	AT1G09103	AT1G09103	AT1G09103.1	=
AT1G69690.1	MSTRG.4643	AT1G69690	AT1G69690.1	=
AT1G69700.1	MSTRG.4644	AT1G69700	AT1G69700.1	=
AT1G69710.2	MSTRG.4645	AT1G69710	AT1G69710.2	=
AT1G69710.1	MSTRG.4645	AT1G69710	AT1G69710.1	=
AT1G69720.1	MSTRG.4646	AT1G69720	AT1G69720.1	=
AT1G69720.2	MSTRG.4646	AT1G69720	AT1G69720.2	=
AT1G69720.3	MSTRG.4646	AT1G69720	AT1G69720.3	=
AT1G69740.1	MSTRG.4648	AT1G69740	AT1G69740.1	=
AT1G69740.3	MSTRG.4648	AT1G69740	AT1G69740.3	=
AT1G69740.2	MSTRG.4648	AT1G69740	AT1G69740.2	=
MSTRG.4648.4	MSTRG.4648	NA	AT1G69740.2	n
AT1G69750.3	MSTRG.4649	AT1G69750	AT1G69750.3	=
AT1G69750.2	MSTRG.4649	AT1G69750	AT1G69750.2	=
AT1G69750.1	MSTRG.4649	AT1G69750	AT1G69750.1	=
AT1G69750.5	MSTRG.4649	AT1G69750	AT1G69750.5	=
AT1G69750.4	MSTRG.4649	AT1G69750	AT1G69750.4	=
AT1G69780.1	MSTRG.4652	AT1G69780	AT1G69780.1	=
AT1G69790.1	MSTRG.4653	AT1G69790	AT1G69790.1	=
AT1G69790.2	MSTRG.4653	AT1G69790	AT1G69790.2	=
AT1G09107.1	AT1G09107	AT1G09107	AT1G09107.1	=
at1g69797	AT1G69797	AT1G69797	at1g69797	=
AT1G09117.1	AT1G09117	AT1G09117	AT1G09117.1	=
AT1G69818.1	AT1G69818	AT1G69818	AT1G69818.1	=
AT1G69825.1	AT1G69825	AT1G69825	AT1G69825.1	=
AT1G69828.1	AT1G69828	AT1G69828	AT1G69828.1	=
AT1G09123.1	AT1G09123	AT1G09123	AT1G09123.1	=
MSTRG.4659.1	MSTRG.4659	NA	AT1G69860.1	j
AT1G69860.1	MSTRG.4659	AT1G69860	AT1G69860.1	=
MSTRG.4659.3	MSTRG.4659	NA	AT1G69860.1	n
AT1G69870.1	MSTRG.4660	AT1G69870	AT1G69870.1	=
AT1G69880.1	MSTRG.4661	AT1G69880	AT1G69880.1	=
AT1G69910.1	MSTRG.4663	AT1G69910	AT1G69910.1	=
MSTRG.4666.1	MSTRG.4666	NA	NA	u
AT1G09127.1	MSTRG.4670	AT1G09127	AT1G09127.1	=
AT1G70020.1	AT1G70020	AT1G70020	AT1G70020.1	=
AT1G70030.1	AT1G70030	AT1G70030	AT1G70030.1	=
AT1G70030.3	AT1G70030	AT1G70030	AT1G70030.3	=
AT1G70030.2	AT1G70030	AT1G70030	AT1G70030.2	=
AT1G70040.1	AT1G70040	AT1G70040	AT1G70040.1	=
AT1G09133.1	AT1G09133	AT1G09133	AT1G09133.1	=
AT1G70060.1	MSTRG.4672	AT1G70060	AT1G70060.1	=
AT1G70060.2	MSTRG.4672	AT1G70060	AT1G70060.2	=
MSTRG.4675.1	MSTRG.4675	NA	AT1G70100.3	m
AT1G70090.1	MSTRG.4675	AT1G70090	AT1G70090.1	=
MSTRG.4675.2	MSTRG.4675	NA	AT1G70100.3	j
MSTRG.4675.5	MSTRG.4675	NA	AT1G70100.3	m
MSTRG.4675.4	MSTRG.4675	NA	AT1G70100.3	j
AT1G70090.2	MSTRG.4675	AT1G70090	AT1G70090.2	=
AT1G70100.3	MSTRG.4675	AT1G70100	AT1G70100.3	=
AT1G70100.1	MSTRG.4675	AT1G70100	AT1G70100.1	=
AT1G70100.4	MSTRG.4675	AT1G70100	AT1G70100.4	=
AT1G70100.2	MSTRG.4675	AT1G70100	AT1G70100.2	=
AT1G70100.6	MSTRG.4675	AT1G70100	AT1G70100.6	=
AT1G70100.5	MSTRG.4675	AT1G70100	AT1G70100.5	=
AT1G70120.1	AT1G70120	AT1G70120	AT1G70120.1	=
AT1G70150.1	MSTRG.4678	AT1G70150	AT1G70150.1	=
AT1G70160.1	MSTRG.4679	AT1G70160	AT1G70160.1	=
AT1G70170.1	MSTRG.4680	AT1G70170	AT1G70170.1	=
AT1G70180.3	MSTRG.4682	AT1G70180	AT1G70180.3	=
AT1G70180.1	MSTRG.4682	AT1G70180	AT1G70180.1	=
AT1G70180.2	MSTRG.4682	AT1G70180	AT1G70180.2	=
AT1G70180.4	MSTRG.4682	AT1G70180	AT1G70180.4	=
AT1G70180.5	MSTRG.4682	AT1G70180	AT1G70180.5	=
MSTRG.4682.6	MSTRG.4682	NA	AT1G70180.3	j
AT1G70180.6	MSTRG.4682	AT1G70180	AT1G70180.6	=
MSTRG.4682.8	MSTRG.4682	NA	AT1G70180.3	j
AT1G70185.1	MSTRG.4683	AT1G70185	AT1G70185.1	=
AT1G70190.1	MSTRG.4684	AT1G70190	AT1G70190.1	=
AT1G70190.2	MSTRG.4684	AT1G70190	AT1G70190.2	=
AT1G09143.1	MSTRG.4686	AT1G09143	AT1G09143.1	=
AT1G70210.1	MSTRG.4687	AT1G70210	AT1G70210.1	=
MSTRG.4687.2	MSTRG.4687	NA	AT1G70210.1	m
AT1G09147.1	AT1G09147	AT1G09147	AT1G09147.1	=
AT1G70230.1	MSTRG.4690	AT1G70230	AT1G70230.1	=
MSTRG.4691.1	MSTRG.4691	NA	AT1G70250.1	m
AT1G70250.1	MSTRG.4691	AT1G70250	AT1G70250.1	=
AT1G70270.2	MSTRG.4692	AT1G70270	AT1G70270.2	=
AT1G70270.1	MSTRG.4692	AT1G70270	AT1G70270.1	=
AT1G09163.1	AT1G09163	AT1G09163	AT1G09163.1	=
AT1G70330.1	MSTRG.4698	AT1G70330	AT1G70330.1	=
AT1G09167.1	MSTRG.4701	AT1G09167	AT1G09167.1	=
AT1G70360.2	MSTRG.4703	AT1G70360	AT1G70360.2	=
AT1G70360.1	MSTRG.4703	AT1G70360	AT1G70360.1	=
AT1G09177.1	AT1G09177	AT1G09177	AT1G09177.1	=
MSTRG.4708.1	MSTRG.4708	NA	AT1G70430.1	j
MSTRG.4708.2	MSTRG.4708	NA	AT1G70430.1	j
AT1G70430.2	MSTRG.4708	AT1G70430	AT1G70430.2	=
AT1G70430.3	MSTRG.4708	AT1G70430	AT1G70430.3	=
AT1G70430.1	MSTRG.4708	AT1G70430	AT1G70430.1	=
AT1G70430.4	MSTRG.4708	AT1G70430	AT1G70430.4	=
AT1G70450.1	AT1G70450	AT1G70450	AT1G70450.1	=
AT1G70460.1	AT1G70460	AT1G70460	AT1G70460.1	=
AT1G70475.1	MSTRG.4711	AT1G70475	AT1G70475.1	=
AT1G70480.1	MSTRG.4712	AT1G70480	AT1G70480.1	=
AT1G70480.2	MSTRG.4712	AT1G70480	AT1G70480.2	=
AT1G70505.3	MSTRG.4715	AT1G70505	AT1G70505.3	=
AT1G70505.2	MSTRG.4715	AT1G70505	AT1G70505.2	=
AT1G70505.4	MSTRG.4715	AT1G70505	AT1G70505.4	=
AT1G70505.1	MSTRG.4715	AT1G70505	AT1G70505.1	=
AT1G70510.2	MSTRG.4716	AT1G70510	AT1G70510.2	=
AT1G70510.1	MSTRG.4716	AT1G70510	AT1G70510.1	=
MSTRG.4717.1	MSTRG.4717	NA	AT1G70518.1	j
AT1G70518.1	MSTRG.4717	AT1G70518	AT1G70518.1	=
AT1G70540.1	MSTRG.4720	AT1G70540	AT1G70540.1	=
AT1G70550.2	MSTRG.4721	AT1G70550	AT1G70550.2	=
AT1G70550.1	MSTRG.4721	AT1G70550	AT1G70550.1	=
AT1G70560.1	MSTRG.4722	AT1G70560	AT1G70560.1	=
MSTRG.4723.2	MSTRG.4723	NA	AT1G70580.1	k
MSTRG.4723.1	MSTRG.4723	NA	AT1G70580.1	k
AT1G70570.1	MSTRG.4723	AT1G70570	AT1G70570.1	=
MSTRG.4723.3	MSTRG.4723	NA	AT1G70580.1	k
AT1G70570.2	MSTRG.4723	AT1G70570	AT1G70570.2	=
AT1G70580.2	MSTRG.4723	AT1G70580	AT1G70580.2	=
AT1G70580.1	MSTRG.4723	AT1G70580	AT1G70580.1	=
AT1G70580.4	MSTRG.4723	AT1G70580	AT1G70580.4	=
AT1G70580.3	MSTRG.4723	AT1G70580	AT1G70580.3	=
AT1G70581.1	MSTRG.4724	AT1G70581	AT1G70581.1	=
MSTRG.4725.1	MSTRG.4725	NA	AT1G70590.1	j
AT1G70590.1	MSTRG.4725	AT1G70590	AT1G70590.1	=
MSTRG.4727.1	MSTRG.4727	NA	AT1G70610.1	k
MSTRG.4727.2	MSTRG.4727	NA	AT1G70610.1	j
MSTRG.4727.3	MSTRG.4727	NA	AT1G70610.1	k
MSTRG.4727.4	MSTRG.4727	NA	AT1G70610.1	j
MSTRG.4727.7	MSTRG.4727	NA	AT1G70610.1	k
MSTRG.4727.6	MSTRG.4727	NA	AT1G70610.1	k
MSTRG.4727.5	MSTRG.4727	NA	AT1G70610.1	j
MSTRG.4727.8	MSTRG.4727	NA	AT1G70610.1	j
MSTRG.4727.9	MSTRG.4727	NA	AT1G70610.1	j
AT1G70610.1	MSTRG.4727	AT1G70610	AT1G70610.1	=
AT1G70610.2	MSTRG.4727	AT1G70610	AT1G70610.2	=
MSTRG.4727.13	MSTRG.4727	NA	AT1G70610.1	k
MSTRG.4727.14	MSTRG.4727	NA	AT1G70610.1	k
MSTRG.4727.12	MSTRG.4727	NA	AT1G70610.1	k
MSTRG.4727.11	MSTRG.4727	NA	AT1G70610.1	k
AT1G70620.6	MSTRG.4727	AT1G70620	AT1G70620.6	=
AT1G70620.5	MSTRG.4727	AT1G70620	AT1G70620.5	=
AT1G70620.4	MSTRG.4727	AT1G70620	AT1G70620.4	=
AT1G70620.3	MSTRG.4727	AT1G70620	AT1G70620.3	=
AT1G70620.8	MSTRG.4727	AT1G70620	AT1G70620.8	=
AT1G70620.7	MSTRG.4727	AT1G70620	AT1G70620.7	=
AT1G70620.1	MSTRG.4727	AT1G70620	AT1G70620.1	=
AT1G70620.9	MSTRG.4727	AT1G70620	AT1G70620.9	=
AT1G70620.2	MSTRG.4727	AT1G70620	AT1G70620.2	=
AT1G70630.2	MSTRG.4728	AT1G70630	AT1G70630.2	=
AT1G70630.4	MSTRG.4728	AT1G70630	AT1G70630.4	=
AT1G70630.3	MSTRG.4728	AT1G70630	AT1G70630.3	=
AT1G70630.1	MSTRG.4728	AT1G70630	AT1G70630.1	=
AT1G70630.5	MSTRG.4728	AT1G70630	AT1G70630.5	=
AT1G70630.6	MSTRG.4728	AT1G70630	AT1G70630.3	=
AT1G70630.7	MSTRG.4728	AT1G70630	AT1G70630.3	=
AT1G70640.1	MSTRG.4729	AT1G70640	AT1G70640.1	=
at1g70645	MSTRG.4730	AT1G70645	at1g70645	k
AT1G70650.2	MSTRG.4730	AT1G70650	AT1G70650.2	=
AT1G70650.1	MSTRG.4730	AT1G70650	AT1G70650.1	=
MSTRG.4730.4	MSTRG.4730	NA	AT1G70650.2	j
AT1G70660.2	MSTRG.4730	AT1G70660	AT1G70660.2	=
AT1G70660.1	MSTRG.4730	AT1G70660	AT1G70660.1	=
AT1G70670.1	MSTRG.4731	AT1G70670	AT1G70670.1	=
MSTRG.4731.2	MSTRG.4731	NA	AT1G70670.1	j
AT1G70680.1	MSTRG.4731	AT1G70680	AT1G70680.1	=
AT1G70680.2	MSTRG.4731	AT1G70680	AT1G70680.2	=
AT1G70690.1	MSTRG.4732	AT1G70690	AT1G70690.1	=
AT1G70700.1	MSTRG.4733	AT1G70700	AT1G70700.1	=
